no,city,gugun,dong,bungi,bonbun,bubun,buildingName,area,daejiarea,dealyearmonth,dealDay,dealAmount,floor,buildYear,roadname
925,서울특별시,광진구,구의동,23-35,23,35,명진빌라,61.95,33.01,202009,15,"23,000",2,2002,영화사로16나길 15
926,서울특별시,광진구,구의동,Jul-43,43,7,베네치아,95.05,71.6,202009,5,"52,000",4,2008,자양로44나길 10
927,서울특별시,광진구,구의동,24-12,24,12,삼성파크빌라,56.73,23.08,202009,3,"21,000",1,1996,자양로50길 49
928,서울특별시,광진구,구의동,223-3,223,3,성지빌라,67.14,36.56,202009,19,"34,400",3,1992,아차산로59길 51
929,서울특별시,광진구,구의동,Aug-57,57,8,신동아파크,52.6,38.05,202009,2,"31,850",1,1986,자양로44길 26
930,서울특별시,광진구,구의동,661,661,0,용마홈타운,55.08,43.52,202009,3,"22,500",4,2006,자양로44길 103
931,서울특별시,광진구,구의동,23-1,23,1,욱현빌라,29.8,18.72,202009,9,"15,000",2,1996,영화사로16나길 33
932,서울특별시,광진구,구의동,23-32,23,32,욱현하이브(23-32),25.44,21.82,202009,16,"30,500",4,2019,영화사로16나길 7
933,서울특별시,광진구,구의동,558-1,558,1,이화주택,69.12,35.2,202009,16,"29,500",1,1996,영화사로11길 16
934,서울특별시,광진구,구의동,50-23,50,23,정수아트빌,55.19,30.75,202009,6,"32,000",3,2008,자양로47길 7
935,서울특별시,광진구,구의동,224-35,224,35,지음스토리,28.26,18.6,202009,15,"30,000",3,2020,구의로10길 13
936,서울특별시,광진구,구의동,Dec-60,60,12,진연빌,56.1,32.13,202009,6,"32,000",3,2012,자양로42길 34-5
937,서울특별시,광진구,구의동,Sep-57,57,9,캐슬타운하우스,50.59,29.93,202009,16,"37,300",2,2016,자양로44길 24
938,서울특별시,광진구,구의동,225-69,225,69,파랑새빌라(225-69),54.8,26.83,202009,19,"25,000",4,1996,자양로28길 93
939,서울특별시,광진구,구의동,617-14,617,14,한강루치벨,38.25,32.1,202009,26,"36,700",2,2019,자양로35길 42
940,서울특별시,광진구,구의동,592-41,592,41,한강빌라(다동),41.62,27.39,202009,22,"22,500",-1,1986,아차산로58나길 14
941,서울특별시,광진구,구의동,Apr-58,58,4,한독아트빌(58-4),75.83,37.2,202009,1,"33,000",2,2002,자양로44길 46
942,서울특별시,광진구,구의동,64-43,64,43,현대그린빌(64-43),72.54,42.57,202009,9,"35,000",4,2000,천호대로134길 33
943,서울특별시,광진구,구의동,Feb-60,60,2,현대빌라,49.97,25.9,202009,3,"30,000",1,1997,자양로42길 52
944,서울특별시,광진구,구의동,45-18,45,18,현대빌라(45-18),60.75,28.91,202009,16,"28,000",4,1996,자양로44길 49
945,서울특별시,광진구,구의동,Jan-63,63,1,현대아트빌라(63-1),39.79,17.56,202009,15,"18,000",2,1994,자양로40길 36
946,서울특별시,광진구,구의동,596-13,596,13,힐 카운티 13,28.74,18.09,202009,29,"29,000",6,2017,구의강변로 31-10
947,서울특별시,광진구,군자동,367-8,367,8,시티빌리지가동,46.8,27.81,202009,7,"23,900",4,1994,군자로10길 35
948,서울특별시,광진구,군자동,May-60,60,5,신현빌,44.66,30.25,202009,14,"32,500",3,2016,동일로56라길 9
949,서울특별시,광진구,군자동,349-4,349,4,위너스빌2차,29.08,15.09,202009,5,"21,000",4,2015,동일로36길 5
950,서울특별시,광진구,군자동,367-10,367,10,하늘쉐르빌,26.95,18.91,202009,2,"28,500",4,2016,군자로10길 31
951,서울특별시,광진구,능동,380,380,0,대명이튼캐슬,42.98,37.35,202009,18,"45,000",4,2019,천호대로112길 68
952,서울특별시,광진구,자양동,10-40,10,40,(10-40),51.57,45.38,202009,11,"29,800",2,1977,아차산로26길 17-4
953,서울특별시,광진구,자양동,610-8,610,8,(610-8),40.08,23.78,202009,25,"15,500",-1,1996,뚝섬로43길 3-3
954,서울특별시,광진구,자양동,678-4,678,4,(678-4),57.9,23.17,202009,15,"25,200",4,2009,뚝섬로58길 21
955,서울특별시,광진구,자양동,553-517,553,517,경동그린맨숀,67.68,57.15,202009,16,"72,000",2,1983,뚝섬로31길 27
956,서울특별시,광진구,자양동,646-4,646,4,경성하이빌,67.5,39.5,202009,28,"52,500",5,2010,뚝섬로52라길 54
957,서울특별시,광진구,자양동,218-19,218,19,대원캐슬빌7차,57.8,30.25,202009,19,"44,000",5,2015,아차산로46가길 24
958,서울특별시,광진구,자양동,768-2,768,2,동부아트빌라(768-2),59.25,56.52,202009,21,"39,800",2,1990,자양로21길 32
959,서울특별시,광진구,자양동,582,582,0,동원연립,74.52,62.2,202009,20,"85,000",1,1981,자양번영로5길 15
960,서울특별시,광진구,자양동,669-6,669,6,동화엘리트,29.88,25.62,202009,19,"29,200",5,2016,뚝섬로56가길 23
961,서울특별시,광진구,자양동,227-78,227,78,드림하이빌2차,29.64,16.88,202009,8,"30,000",6,2019,자양번영로13길 23
962,서울특별시,광진구,자양동,643-3,643,3,리시안,38.06,20.17,202009,10,"29,995",4,2016,뚝섬로52마길 40
963,서울특별시,광진구,자양동,803-6,803,6,삼성아트빌라,46.52,27.5,202009,7,"30,000",3,2008,자양번영로10길 18
964,서울특별시,광진구,자양동,669-16,669,16,샐비어빌,48.86,21.92,202009,13,"30,000",3,2002,자양로3가길 24
965,서울특별시,광진구,자양동,226-1,226,1,성진빌리지,77.82,42.27,202009,11,"48,000",4,1992,아차산로39길 11
966,서울특별시,광진구,자양동,771-2,771,2,세림에버빌7차,45.81,28.02,202009,9,"43,800",4,2016,자양로19가길 5
967,서울특별시,광진구,자양동,227-122,227,122,월튼파크뷰,55.79,30.71,202009,7,"46,000",5,2016,자양번영로11길 8
968,서울특별시,광진구,자양동,598-33,598,33,자양동에코로빌,55.78,24.58,202009,2,"33,000",2,2002,뚝섬로46길 53
969,서울특별시,광진구,자양동,598-9,598,9,제니스빌9차,56.27,33.64,202009,14,"44,200",3,2016,자양번영로4길 30-8
970,서울특별시,광진구,자양동,629-22,629,22,카사,68.8,37.33,202009,17,"38,000",2,2002,뚝섬로59길 45
971,서울특별시,광진구,자양동,589-7,589,7,한양팰리스(589-7),36.77,22,202009,22,"40,500",6,2017,자양번영로3나길 35
972,서울특별시,광진구,자양동,232-15,232,15,행복빌라,39.55,27.3,202009,20,"9,000",1,1986,아차산로44가길 28-9
973,서울특별시,광진구,자양동,775-10,775,10,헤렌하우스(775-10),51.94,25.93,202009,9,"33,000",2,2015,아차산로45길 16
974,서울특별시,광진구,자양동,586-1,586,1,현대맨숀(586-1),76.13,59.27,202009,7,"88,000",3,1981,자양번영로3길 27
975,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.15,24.23,202009,23,"34,000",3,2020,용마산로 73
976,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.19,24.25,202009,23,"34,100",3,2020,용마산로 73
977,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.15,24.23,202009,23,"34,000",2,2020,용마산로 73
978,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.19,24.25,202009,23,"34,100",2,2020,용마산로 73
979,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.56,24.47,202009,23,"34,400",2,2020,용마산로 73
980,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.15,24.23,202009,23,"33,850",5,2020,용마산로 73
981,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.56,24.47,202009,23,"34,700",4,2020,용마산로 73
982,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.19,24.25,202009,23,"34,400",4,2020,용마산로 73
983,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.15,24.23,202009,23,"34,350",4,2020,용마산로 73
984,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.56,24.47,202009,23,"34,400",3,2020,용마산로 73
985,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.56,24.47,202009,23,"34,200",5,2020,용마산로 73
986,서울특별시,광진구,중곡동,56-22,56,22,(56-22),41.19,24.25,202009,23,"33,900",5,2020,용마산로 73
987,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,600",4,2020,용마산로 73-1
988,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,850",5,2020,용마산로 73-1
989,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"25,200",4,2020,용마산로 73-1
990,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,600",4,2020,용마산로 73-1
991,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,950",3,2020,용마산로 73-1
992,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"25,200",4,2020,용마산로 73-1
993,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,300",2,2020,용마산로 73-1
994,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,300",2,2020,용마산로 73-1
995,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,950",3,2020,용마산로 73-1
996,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,950",2,2020,용마산로 73-1
997,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,950",2,2020,용마산로 73-1
998,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,150",5,2020,용마산로 73-1
999,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,150",5,2020,용마산로 73-1
1000,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.3,18.06,202009,23,"24,850",5,2020,용마산로 73-1
1001,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,300",3,2020,용마산로 73-1
1002,서울특별시,광진구,중곡동,Apr-56,56,4,(56-4),28.825,18.39,202009,23,"25,300",3,2020,용마산로 73-1
1003,서울특별시,광진구,중곡동,130-23,130,23,그린트리빌,72.93,40.12,202009,21,"34,500",4,2003,용마산로3길 47
1004,서울특별시,광진구,중곡동,150-383,150,383,대광빌리지(150-383),47.09,27.1,202009,26,"25,000",3,2012,긴고랑로23길 6-2
1005,서울특별시,광진구,중곡동,Jan-59,59,1,대웅아트빌라(59-1),63.2,31.97,202009,2,"23,000",4,1995,용마산로8가길 21
1006,서울특별시,광진구,중곡동,May-97,97,5,대원스마트빌(97-5),48.02,26.55,202009,19,"37,500",2,2019,자양로53길 47
1007,서울특별시,광진구,중곡동,Mar-95,95,3,동서화운트빌(95-3),48.42,28.76,202009,8,"29,500",3,2009,천호대로127길 41-9
1008,서울특별시,광진구,중곡동,343-3,343,3,로얄그린빌B동,24.44,17.16,202009,9,"20,000",5,2015,능동로44길 21-6
1009,서울특별시,광진구,중곡동,147-103,147,103,루브빌(Ⅳ),43.04,30,202009,16,"22,700",2,2011,용마산로8가길 20-16
1010,서울특별시,광진구,중곡동,111-15,111,15,마이빌.1,51.25,20.68,202009,10,"28,000",4,2000,자양로51길 39
1011,서울특별시,광진구,중곡동,29-44,29,44,무등빌라,54.81,37.75,202009,2,"28,200",2,1986,용마산로29길 39
1012,서울특별시,광진구,중곡동,221-40,221,40,미래하이츠(221-40),48.77,28.1,202009,4,"37,000",2,2016,긴고랑로13길 41
1013,서울특별시,광진구,중곡동,102-45,102,45,삼성아트빌,59.86,45.72,202009,3,"27,000",2,2007,영화사로9길 77
1014,서울특별시,광진구,중곡동,289-11,289,11,삼성아트빌(289-11),29.67,17.19,202009,11,"20,000",3,2011,용마산로32길 7
1015,서울특별시,광진구,중곡동,694-6,694,6,샤인빌9차,33.82,22.28,202009,21,"26,500",2,2015,동일로76길 37
1016,서울특별시,광진구,중곡동,150-233,150,233,스퀘어빌리지,29.64,19.08,202009,8,"30,000",2,2020,용마산로7길 56
1017,서울특별시,광진구,중곡동,543-1,543,1,에덴빌라2차,64.64,32.88,202009,14,"19,500",1,2002,답십리로88길 12
1018,서울특별시,광진구,중곡동,33-37,33,37,예스홈,55.35,32.08,202009,25,"37,700",3,2015,긴고랑로17길 4
1019,서울특별시,광진구,중곡동,237-18,237,18,우성빌라비동,40.1,20.66,202009,7,"12,200",-1,1993,동일로 393
1020,서울특별시,광진구,중곡동,Oct-64,64,10,욱현하이브(64-10),46.64,38.22,202009,4,"37,000",4,2019,용마산로8길 55
1021,서울특별시,광진구,중곡동,191-72,191,72,위드32,46.1,29.04,202009,22,"35,150",2,2020,동일로74길 32
1022,서울특별시,광진구,중곡동,191-72,191,72,위드32,37.78,23.79,202009,22,"30,500",4,2020,동일로74길 32
1023,서울특별시,광진구,중곡동,191-72,191,72,위드32,41.17,25.93,202009,22,"32,050",5,2020,동일로74길 32
1024,서울특별시,광진구,중곡동,191-72,191,72,위드32,46.1,29.04,202009,22,"35,500",3,2020,동일로74길 32
1025,서울특별시,광진구,중곡동,191-72,191,72,위드32,46.27,29.14,202009,22,"35,850",4,2020,동일로74길 32
1026,서울특별시,광진구,중곡동,191-72,191,72,위드32,46.27,29.14,202009,22,"35,650",3,2020,동일로74길 32
1027,서울특별시,광진구,중곡동,191-72,191,72,위드32,40.61,25.58,202009,22,"31,100",5,2020,동일로74길 32
1028,서울특별시,광진구,중곡동,191-72,191,72,위드32,46.27,29.14,202009,22,"35,300",2,2020,동일로74길 32
1029,서울특별시,광진구,중곡동,296-14,296,14,지원하우스,51.72,40.46,202009,14,"29,700",2,2016,용마산로28가길 6-16
1030,서울특별시,광진구,중곡동,Aug-73,73,8,청우빌,71.94,35.38,202009,28,"24,300",4,2002,긴고랑로46길 11
1031,서울특별시,광진구,중곡동,540-1,540,1,청우컨스빌,26.05,15.73,202009,3,"24,000",4,2015,답십리로88길 9
1032,서울특별시,광진구,중곡동,88-25,88,25,청운빌라,30.68,15.41,202009,16,"14,300",5,2002,긴고랑로36길 64
1033,서울특별시,광진구,중곡동,172-19,172,19,파인빌,54.78,28.67,202009,7,"22,000",5,2003,능동로51길 18
1034,서울특별시,광진구,중곡동,150-85,150,85,파인빌6차,41.75,24.72,202009,16,"22,700",4,2002,용마산로 88-3
1035,서울특별시,광진구,중곡동,288-1,288,1,평화주택(288-1),39.4,19.14,202009,17,"5,500",-1,1991,용마산로34길 32
1036,서울특별시,광진구,중곡동,78-15,78,15,푸르미르,56.69,33.73,202009,7,"38,100",5,2015,긴고랑로 124
1037,서울특별시,광진구,중곡동,194-39,194,39,플러스빌,36.38,24.66,202009,7,"29,500",6,2015,용마산로33길 9
1038,서울특별시,광진구,중곡동,104-79,104,79,하이브빌(104-79),56.14,34.01,202009,2,"29,800",3,2010,영화사로9가길 6-8
1039,서울특별시,광진구,중곡동,73-112,73,112,한양빌라2차,40.24,27.72,202009,21,"18,000",1,1992,긴고랑로44길 35
1040,서울특별시,광진구,중곡동,646-3,646,3,해광가든빌라,34.56,19.31,202009,7,"16,000",3,1995,천호대로107길 42
1041,서울특별시,광진구,중곡동,115-10,115,10,현대빌라,47.52,39.66,202009,5,"28,700",-1,1988,자양로43길 55
1042,서울특별시,광진구,중곡동,Feb-35,35,2,현대빌라,66.97,29.19,202009,15,"31,000",1,2001,긴고랑로29길 47
1043,서울특별시,광진구,중곡동,148-10,148,10,현대아트빌(148-10),58.56,26.56,202009,26,"21,750",4,2002,용마산로8가길 38-16
1044,서울특별시,광진구,중곡동,113-12,113,12,현진에스페랑스,67.68,19.39,202009,23,"38,600",2,2005,천호대로129길 41-16
1045,서울특별시,광진구,중곡동,89-21,89,21,힐그린하우스(89-21),50.51,33.35,202009,13,"41,600",4,2014,자양로53길 86
1046,서울특별시,광진구,화양동,24-14,24,14,경성빌라,64.4,35.13,202009,10,"34,100",4,1993,아차산로21길 93
1047,서울특별시,구로구,가리봉동,134-43,134,43,(134-43),28,11,202009,5,"12,500",1,1994,디지털로24가길 2
1048,서울특별시,구로구,가리봉동,134-78,134,78,(134-78),27.19,10.2,202009,16,"9,500",2,1994,남부순환로105나길 27
1049,서울특별시,구로구,가리봉동,2-184,2,184,나인파크빌,39.42,24.92,202009,7,"26,400",3,2017,남부순환로105길 242-8
1050,서울특별시,구로구,가리봉동,113-1,113,1,대흥(113-1),60.87,48,202009,24,"26,000",1,1981,우마1길 44
1051,서울특별시,구로구,가리봉동,133-44,133,44,드림하우스,22.197,13.86,202009,21,"17,000",5,2017,디지털로23길 11
1052,서울특별시,구로구,가리봉동,772-9,772,9,청운하이츠빌10차,69.95,26.5,202009,10,"26,200",2,2006,구로동로7길 15-10
1053,서울특별시,구로구,개봉동,342-10,342,10,2차한샘하이빌1동(342-10),59.84,32.36,202009,17,"24,000",2,2002,개봉로11길 46-13
1054,서울특별시,구로구,개봉동,342-33,342,33,2차한샘하이빌2동(342-33),59.57,32.22,202009,3,"20,000",4,2002,개봉로11길 46-9
1055,서울특별시,구로구,개봉동,309-37,309,37,누리애빌,57.2,28.61,202009,16,"22,000",3,2010,서해안로34가길 53
1056,서울특별시,구로구,개봉동,350-27,350,27,대신아트빌(350-27),42.21,19.9,202009,18,"13,000",5,2003,개봉로11길 17-2
1057,서울특별시,구로구,개봉동,305-11,305,11,대우스위트힐(305-11),29.96,17.71,202009,14,"16,900",4,2012,개봉로17다길 65
1058,서울특별시,구로구,개봉동,279-10,279,10,더 에코그로브,51.51,32.23,202009,10,"38,000",3,2019,개봉로12길 22
1059,서울특별시,구로구,개봉동,276-17,276,17,더블유하우스,56.83,31.1,202009,24,"26,700",2,2011,개봉로2길 87-5
1060,서울특별시,구로구,개봉동,310-19,310,19,더에코그로브 8차,28.18,16.1,202009,10,"25,900",3,2020,서해안로34가길 11-23
1061,서울특별시,구로구,개봉동,310-19,310,19,더에코그로브 8차,29.83,17.02,202009,14,"26,900",4,2020,서해안로34가길 11-23
1062,서울특별시,구로구,개봉동,343-32,343,32,도래목련가,50.11,28.66,202009,3,"29,900",5,2017,개봉로11길 38-23
1063,서울특별시,구로구,개봉동,327-11,327,11,동도하이츠빌라(327-11),70.77,33.04,202009,16,"25,000",2,2000,개봉로17길 18-24
1064,서울특별시,구로구,개봉동,345-16,345,16,동신맨션(345-16),57.34,30.36,202009,18,"20,500",4,2000,개봉로11길 28-8
1065,서울특별시,구로구,개봉동,365-17,365,17,동신하이츠맨션(365-17),53.48,26.57,202009,18,"10,000",-1,2001,개봉로3길 47-15
1066,서울특별시,구로구,개봉동,346-38,346,38,디자인아트빌,58.87,33.28,202009,24,"26,000",5,2013,개봉로11길 18-22
1067,서울특별시,구로구,개봉동,361-11,361,11,로얄하이츠,28.32,18.53,202009,6,"23,500",3,2020,개봉로1가길 46
1068,서울특별시,구로구,개봉동,278-7,278,7,로얄하이츠,45.46,26.99,202009,7,"25,950",4,2013,개봉로14길 10
1069,서울특별시,구로구,개봉동,345-40,345,40,로얄하이츠B동,49.47,31.84,202009,23,"30,000",4,2017,개봉로11길 18-7
1070,서울특별시,구로구,개봉동,277-2,277,2,로얄하이츠E동,57.75,34.64,202009,29,"28,000",5,2015,개봉로2길 75-15
1071,서울특별시,구로구,개봉동,317-2,317,2,리치그린(317-2),29.53,20.17,202009,14,"15,800",1,2012,개봉로17아길 51-5
1072,서울특별시,구로구,개봉동,333-18,333,18,명품리치빌,53.345,30.15,202009,15,"23,500",4,2012,개봉로17길 50
1073,서울특별시,구로구,개봉동,Nov-50,50,11,목화타운 1동(50-11),35.16,25.6,202009,9,"9,700",1,1987,고척로21가길 92-5
1074,서울특별시,구로구,개봉동,324-17,324,17,베스트빌2차,29.92,17.26,202009,21,"18,000",2,2011,개봉로17라길 20-4
1075,서울특별시,구로구,개봉동,319-15,319,15,보해빌라(319-15),62.91,35.87,202009,21,"18,000",2,1997,개봉로17바길 34
1076,서울특별시,구로구,개봉동,333-11,333,11,브라운스톤,71.4,38.47,202009,25,"28,600",2,2008,개봉로17길 72
1077,서울특별시,구로구,개봉동,330-22,330,22,삼미주택105차(330-22),60.8,31.86,202009,12,"24,110",3,2002,개봉로15길 28-30
1078,서울특별시,구로구,개봉동,337-4,337,4,삼성그린빌라(337-4),74.19,41.61,202009,4,"24,600",3,1998,개봉로15길 74-15
1079,서울특별시,구로구,개봉동,343-20,343,20,삼성아트빌(343-20),59.96,33.23,202009,2,"23,000",2,2001,개봉로11길 46-22
1080,서울특별시,구로구,개봉동,319-8,319,8,삼성하이츠(319-8),61.56,31.5,202009,17,"19,000",2,2002,개봉로17나길 61-22
1081,서울특별시,구로구,개봉동,326-1,326,1,삼원아이빌,42.39,24.68,202009,5,"29,000",2,2018,개봉로17나길 15
1082,서울특별시,구로구,개봉동,313-20,313,20,삼원아이빌,40.19,26.44,202009,14,"31,000",2,2020,개봉로1다길 33-3
1083,서울특별시,구로구,개봉동,334-4,334,4,상떼그린힐,37.68,22.5,202009,11,"28,400",3,2020,개봉로17바길 13
1084,서울특별시,구로구,개봉동,330-2,330,2,선경빌라(330-2),59.71,30.05,202009,2,"18,600",4,2001,개봉로15길 18-31
1085,서울특별시,구로구,개봉동,307-10,307,10,성은빌라(307-10),54.37,29.72,202009,3,"18,000",2,2002,개봉로17나길 100-15
1086,서울특별시,구로구,개봉동,334-16,334,16,성진그린빌,29.87,20.75,202009,15,"32,500",5,2019,개봉로17아길 20
1087,서울특별시,구로구,개봉동,321-8,321,8,성천빌리지,52.54,34.71,202009,8,"25,000",4,2012,개봉로17마길 17-2
1088,서울특별시,구로구,개봉동,15-4,15,4,성화리치빌(15-5),55.83,31.6,202009,16,"19,500",3,2012,고척로21라길 35
1089,서울특별시,구로구,개봉동,331-14,331,14,시몬아트빌라 9차(331-14),65.49,31.9,202009,18,"13,800",-1,2003,개봉로15길 36-4
1090,서울특별시,구로구,개봉동,312-47,312,47,신아파크빌,55.71,27.18,202009,21,"16,200",3,2002,개봉로3가길 82-39
1091,서울특별시,구로구,개봉동,367-12,367,12,신흥빌라(367-12),37.32,32.61,202009,8,"15,000",-1,1990,개봉로1길 66
1092,서울특별시,구로구,개봉동,05-11,5,11,아이캐슬,45.28,28,202009,16,"14,500",2,2002,고척로21나길 2-11
1093,서울특별시,구로구,개봉동,139-61,139,61,아크로파크빌,29.98,21.04,202009,5,"24,000",2,2020,경인로33길 25
1094,서울특별시,구로구,개봉동,139-61,139,61,아크로파크빌,29.83,20.94,202009,5,"23,500",3,2020,경인로33길 25
1095,서울특별시,구로구,개봉동,139-61,139,61,아크로파크빌,29.98,21.04,202009,20,"24,800",5,2020,경인로33길 25
1096,서울특별시,구로구,개봉동,18-3,18,3,약수빌라 ,46.92,35.9,202009,5,"10,500",1,1987,고척로21라길 43
1097,서울특별시,구로구,개봉동,338-7,338,7,오차드,33.47,21.49,202009,18,"21,000",4,2017,개봉로15길 68-5
1098,서울특별시,구로구,개봉동,264-12,264,12,위하우스,37.82,23.03,202009,7,"27,000",3,2018,개봉로12길 9-14
1099,서울특별시,구로구,개봉동,270-5,270,5,위하우스(270-5),44.22,26.87,202009,11,"23,000",4,2012,개봉로11나길 10-6
1100,서울특별시,구로구,개봉동,368-2,368,2,위하우스(368),44.6,26.69,202009,28,"29,000",2,2014,개봉로3가길 44-23
1101,서울특별시,구로구,개봉동,346-46,346,46,유호빌라(346-46),35.34,29.06,202009,18,"5,500",-1,1987,개봉로11길 18-26
1102,서울특별시,구로구,개봉동,262-6,262,6,이데아하우스,50.425,28.24,202009,9,"23,500",3,2011,개봉로16가길 10-24
1103,서울특별시,구로구,개봉동,270-7,270,7,이데아하우스,28,17.92,202009,12,"18,850",5,2015,개봉로11나길 10-4
1104,서울특별시,구로구,개봉동,323-44,323,44,중앙주택 나동(323-44),55.46,29.49,202009,19,"17,600",3,1994,개봉로17마길 14
1105,서울특별시,구로구,개봉동,333-10,333,10,지윤,54.93,30.59,202009,23,"23,500",2,2012,개봉로17바길 2
1106,서울특별시,구로구,개봉동,298-28,298,28,진주빌라(298-28),47.05,36.38,202009,14,"13,000",2,1990,개봉로3길 126-1
1107,서울특별시,구로구,개봉동,Jan-36,36,1,진주아트빌(36-1),46.94,25.74,202009,25,"11,600",5,2002,고척로19가길 10
1108,서울특별시,구로구,개봉동,26-2,26,2,창동빌라 101동,59.4,25.6,202009,21,"18,000",2,1993,고척로21나길 48-11
1109,서울특별시,구로구,개봉동,60-19,60,19,태산하우징,37.94,21.28,202009,8,"23,500",3,2016,고척로 88
1110,서울특별시,구로구,개봉동,342-19,342,19,하이트맨션(342-19),62.73,33.51,202009,12,"25,500",2,2002,개봉로11가길 14
1111,서울특별시,구로구,개봉동,307-44,307,44,해담빌,54.46,31.28,202009,7,"25,000",3,2012,개봉로19길 123
1112,서울특별시,구로구,개봉동,341-7,341,7,해마루(341-7),42.24,24.81,202009,24,"25,500",6,2017,개봉로11길 66-4
1113,서울특별시,구로구,개봉동,341-7,341,7,해마루(341-7),28.91,16.98,202009,26,"18,700",5,2017,개봉로11길 66-4
1114,서울특별시,구로구,개봉동,363-1,363,1,해오름,34.51,19.4,202009,25,"18,700",4,2013,개봉로1가길 31
1115,서울특별시,구로구,개봉동,318-11,318,11,현대하이츠빌(318-11),75.76,38.87,202009,16,"19,000",3,2002,개봉로17아길 34
1116,서울특별시,구로구,개봉동,345-4,345,4,현대홈맨션14차(345-4),59.55,32.44,202009,16,"23,000",1,2001,개봉로11길 18-31
1117,서울특별시,구로구,개봉동,131-4,131,4,휴먼팰리스 가동 나동,38.63,23.77,202009,7,"19,000",6,2016,경인로33마길 7
1118,서울특별시,구로구,고척동,253-303,253,303,(253-303),52.08,23.52,202009,29,"12,800",4,2003,고척로39길 67
1119,서울특별시,구로구,고척동,52-66,52,66,골드리치빌,45.17,31.92,202009,5,"32,000",3,2019,중앙로8길 34-1
1120,서울특별시,구로구,고척동,165,165,0,다미안,57.13,38.57,202009,28,"23,700",2,2011,고척로 197
1121,서울특별시,구로구,고척동,241-50,241,50,동일주택 A동,40.2,29.16,202009,3,"18,700",-1,1987,고척로27다길 67
1122,서울특별시,구로구,고척동,241-348,241,348,동일주택B동,36.95,27.5,202009,3,"16,000",-1,1987,고척로27다길 65
1123,서울특별시,구로구,고척동,241-349,241,349,동일주택C동,40.45,27.66,202009,29,"20,500",-1,1987,고척로27다길 63
1124,서울특별시,구로구,고척동,241-162,241,162,뜰안에,24.44,15.23,202009,21,"19,300",5,2017,고척로27마길 26-2
1125,서울특별시,구로구,고척동,57-70,57,70,레스빌3동,42.3,21.08,202009,10,"17,800",4,2002,경인로47다길 31-20
1126,서울특별시,구로구,고척동,349,349,0,명품하이츠빌,51.08,31.73,202009,27,"29,000",6,2016,경서로11길 46
1127,서울특별시,구로구,고척동,167-64,167,64,안정하이츠빌라,60.97,26.03,202009,19,"13,000",4,1996,고척로47길 42
1128,서울특별시,구로구,고척동,98-17,98,17,이호스빌,26.3,18.89,202009,5,"16,500",3,2002,경서로3길 21
1129,서울특별시,구로구,고척동,241-23,241,23,정실맨션,61.7,26.93,202009,21,"17,000",3,2000,고척로33라길 14
1130,서울특별시,구로구,고척동,241-11,241,11,홍진연립,60.99,66.1,202009,5,"17,800",2,1981,고척로27바길 52
1131,서울특별시,구로구,구로동,152-8,152,8,(152-8),59.1,26.5,202009,23,"19,550",1,1991,도림로22길 19
1132,서울특별시,구로구,구로동,745-49,745,49,(745-49),26.65,14.15,202009,5,"10,000",2,1994,구로동로12길 16
1133,서울특별시,구로구,구로동,745-58,745,58,(745-58),59.8,27.5,202009,10,"17,800",3,1995,구로동로12길 12
1134,서울특별시,구로구,구로동,781-14,781,14,(781-14),49.14,21.06,202009,26,"13,500",1,1995,디지털로27라길 54-8
1135,서울특별시,구로구,구로동,798-29,798,29,(798-29),36.74,15.75,202009,21,"12,000",3,1996,디지털로27라길 5
